model,scenario,year,count,interval_name,variable
IPSL-CM5A-MR,rcp26,2020,113,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2021,121,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2022,91,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2023,118,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2024,98,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2025,109,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2026,87,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2027,128,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2028,110,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2029,111,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2030,98,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2031,106,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2032,108,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2033,92,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2034,89,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2035,125,Tmin 20–25°C,tmin
IPSL-CM5A-MR,rcp26,2036,108,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2006,125,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2007,96,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2008,122,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2009,133,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2010,106,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2011,139,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2012,102,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2013,90,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2014,94,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2015,108,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2016,120,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2017,85,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2018,99,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2019,135,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2020,105,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2021,155,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2022,122,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2023,83,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2024,124,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2025,108,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2026,143,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2027,115,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2028,115,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2029,134,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2030,108,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2031,93,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2032,100,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2033,124,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2034,117,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2035,111,Tmin 20–25°C,tmin
MIROC-ESM,rcp26,2036,120,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2006,154,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2007,97,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2008,140,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2009,140,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2010,101,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2011,131,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2012,131,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2013,104,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2014,82,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2015,177,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2016,99,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2017,106,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2018,115,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2019,92,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2020,105,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2021,126,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2022,107,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2023,104,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2024,112,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2025,117,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2026,107,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2027,106,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2028,93,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2029,101,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2030,95,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2031,80,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2032,96,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2033,84,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2034,102,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2035,108,Tmin 20–25°C,tmin
MIROC-ESM-CHEM,rcp26,2036,92,Tmin 20–25°C,tmin
MIROC5,rcp26,2006,78,Tmin 20–25°C,tmin
MIROC5,rcp26,2007,96,Tmin 20–25°C,tmin
MIROC5,rcp26,2008,131,Tmin 20–25°C,tmin
MIROC5,rcp26,2009,102,Tmin 20–25°C,tmin
MIROC5,rcp26,2010,112,Tmin 20–25°C,tmin
MIROC5,rcp26,2011,105,Tmin 20–25°C,tmin
MIROC5,rcp26,2012,113,Tmin 20–25°C,tmin
MIROC5,rcp26,2013,120,Tmin 20–25°C,tmin
MIROC5,rcp26,2014,94,Tmin 20–25°C,tmin
MIROC5,rcp26,2015,105,Tmin 20–25°C,tmin
MIROC5,rcp26,2016,106,Tmin 20–25°C,tmin
MIROC5,rcp26,2017,115,Tmin 20–25°C,tmin
MIROC5,rcp26,2018,115,Tmin 20–25°C,tmin
MIROC5,rcp26,2019,150,Tmin 20–25°C,tmin
MIROC5,rcp26,2020,146,Tmin 20–25°C,tmin
MIROC5,rcp26,2021,111,Tmin 20–25°C,tmin
MIROC5,rcp26,2022,142,Tmin 20–25°C,tmin
MIROC5,rcp26,2023,102,Tmin 20–25°C,tmin
MIROC5,rcp26,2024,89,Tmin 20–25°C,tmin
MIROC5,rcp26,2025,114,Tmin 20–25°C,tmin
MIROC5,rcp26,2026,115,Tmin 20–25°C,tmin
MIROC5,rcp26,2027,120,Tmin 20–25°C,tmin
MIROC5,rcp26,2028,95,Tmin 20–25°C,tmin
MIROC5,rcp26,2029,88,Tmin 20–25°C,tmin
MIROC5,rcp26,2030,114,Tmin 20–25°C,tmin
MIROC5,rcp26,2031,108,Tmin 20–25°C,tmin
MIROC5,rcp26,2032,114,Tmin 20–25°C,tmin
MIROC5,rcp26,2033,120,Tmin 20–25°C,tmin
MIROC5,rcp26,2034,142,Tmin 20–25°C,tmin
MIROC5,rcp26,2035,91,Tmin 20–25°C,tmin
MIROC5,rcp26,2036,106,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2006,131,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2007,118,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2008,155,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2009,128,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2010,140,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2011,116,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2012,121,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2013,118,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2014,114,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2015,133,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2016,138,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2017,137,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2018,142,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2019,117,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2020,103,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2021,103,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2022,113,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2023,113,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2024,124,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2025,121,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2026,77,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2027,99,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2028,113,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2029,102,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2030,113,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2031,104,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2032,109,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2033,128,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2034,104,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2035,138,Tmin 20–25°C,tmin
MPI-ESM-LR,rcp26,2036,135,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2006,133,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2007,144,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2008,116,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2009,133,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2010,128,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2011,157,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2012,120,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2013,156,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2014,121,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2015,139,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2016,122,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2017,116,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2018,125,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2019,149,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2020,114,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2021,125,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2022,117,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2023,141,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2024,130,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2025,140,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2026,126,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2027,127,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2028,131,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2029,113,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2030,122,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2031,136,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2032,102,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2033,92,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2034,91,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2035,128,Tmin 20–25°C,tmin
MPI-ESM-MR,rcp26,2036,143,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2006,145,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2007,121,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2008,152,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2009,156,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2010,146,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2011,133,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2012,139,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2013,123,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2014,135,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2015,107,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2016,149,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2017,127,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2018,149,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2019,141,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2020,115,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2021,137,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2022,124,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2023,120,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2024,123,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2025,128,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2026,127,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2027,134,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2028,117,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2029,129,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2030,119,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2031,139,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2032,139,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2033,98,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2034,132,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2035,112,Tmin 20–25°C,tmin
MRI-CGCM3,rcp26,2036,119,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2006,112,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2007,114,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2008,121,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2009,94,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2010,108,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2011,153,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2012,127,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2013,100,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2014,94,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2015,93,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2016,131,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2017,98,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2018,124,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2019,131,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2020,133,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2021,97,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2022,110,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2023,124,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2024,134,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2025,104,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2026,90,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2027,115,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2028,105,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2029,82,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2030,99,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2031,109,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2032,92,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2033,89,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2034,99,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2035,116,Tmin 20–25°C,tmin
NorESM1-M,rcp26,2036,77,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2006,126,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2007,129,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2008,173,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2009,132,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2010,122,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2011,133,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2012,141,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2013,114,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2014,147,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2015,99,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2016,140,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2017,128,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2018,146,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2019,112,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2020,138,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2021,112,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2022,81,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2023,106,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2024,114,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2025,133,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2026,132,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2027,143,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2028,128,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2029,101,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2030,106,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2031,154,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2032,108,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2033,111,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2034,103,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2035,140,Tmin 20–25°C,tmin
bcc-csm1-1,rcp26,2036,101,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2006,116,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2007,108,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2008,124,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2009,129,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2010,133,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2011,141,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2012,103,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2013,127,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2014,115,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2015,132,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2016,134,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2017,90,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2018,118,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2019,104,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2020,133,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2021,127,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2022,127,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2023,129,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2024,144,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2025,128,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2026,128,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2027,100,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2028,124,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2029,128,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2030,99,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2031,130,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2032,110,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2033,120,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2034,117,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2035,99,Tmin 20–25°C,tmin
bcc-csm1-1-m,rcp26,2036,120,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2006,150,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2007,163,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2008,109,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2009,128,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2010,113,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2011,133,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2012,113,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2013,120,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2014,108,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2015,132,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2016,125,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2017,107,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2018,125,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2019,123,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2020,126,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2021,98,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2022,127,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2023,98,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2024,135,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2025,124,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2026,126,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2027,110,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2028,129,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2029,112,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2030,128,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2031,114,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2032,126,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2033,98,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2034,113,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2035,92,Tmin 20–25°C,tmin
ACCESS1-0,rcp45,2036,116,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2006,106,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2007,96,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2008,128,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2009,119,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2010,120,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2011,155,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2012,126,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2013,107,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2014,108,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2015,111,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2016,155,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2017,105,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2018,122,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2019,98,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2020,137,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2021,128,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2022,128,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2023,124,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2024,135,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2025,123,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2026,123,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2027,100,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2028,130,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2029,133,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2030,109,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2031,84,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2032,123,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2033,127,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2034,108,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2035,113,Tmin 20–25°C,tmin
ACCESS1-3,rcp45,2036,117,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2006,145,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2007,93,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2008,92,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2009,128,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2010,107,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2011,101,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2012,128,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2013,119,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2014,120,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2015,137,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2016,141,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2017,148,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2018,105,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2019,108,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2020,109,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2021,131,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2022,131,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2023,147,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2024,141,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2025,96,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2026,103,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2027,108,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2028,86,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2029,98,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2030,148,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2031,169,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2032,90,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2033,136,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2034,110,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2035,74,Tmin 20–25°C,tmin
BNU-ESM,rcp45,2036,132,Tmin 20–25°C,tmin
CCSM4,rcp45,2006,118,Tmin 20–25°C,tmin
CCSM4,rcp45,2007,147,Tmin 20–25°C,tmin
CCSM4,rcp45,2008,107,Tmin 20–25°C,tmin
CCSM4,rcp45,2009,101,Tmin 20–25°C,tmin
CCSM4,rcp45,2010,95,Tmin 20–25°C,tmin
CCSM4,rcp45,2011,155,Tmin 20–25°C,tmin
CCSM4,rcp45,2012,130,Tmin 20–25°C,tmin
CCSM4,rcp45,2013,117,Tmin 20–25°C,tmin
CCSM4,rcp45,2014,80,Tmin 20–25°C,tmin
CCSM4,rcp45,2015,124,Tmin 20–25°C,tmin
CCSM4,rcp45,2016,116,Tmin 20–25°C,tmin
CCSM4,rcp45,2017,103,Tmin 20–25°C,tmin
CCSM4,rcp45,2018,134,Tmin 20–25°C,tmin
